name	group	af3_id1	af3_id2	pair_tokens	pair_iptm_mean	string_experimental	string_combined_score	pair_iptm_mean_corrected
pools_5k_4efef7e	pools_5k	aac71415.1	aac71562.1	197	0.03	0	0	0.005115220445306136
pools_5k_4efef7e	pools_5k	aac71415.1	aac71590.1	147	0.036000000000000004	999	999	0.019414947252742537
pools_5k_4efef7e	pools_5k	aac71415.1	aac71616.1	208	0.03	0	0	0.003436717246381671
pools_5k_4efef7e	pools_5k	aac71415.1	aac71650.2	656	0.08	0	0	0.004843757446021127
pools_5k_4efef7e	pools_5k	aac71415.1	aac72454.1	357	0.05	0	521	0.004016374161693079
pools_5k_4efef7e	pools_5k	aac71415.1	aac72490.1	496	0.06	0	229	-0.0006463050627180944
pools_5k_4efef7e	pools_5k	aac71434.1	aac71506.1	455	0.06	0	0	0.003436997042451456
pools_5k_4efef7e	pools_5k	aac71434.1	aac71548.1	592	0.07	0	0	0.00040833923459120125
pools_5k_4efef7e	pools_5k	aac71434.1	aac71562.1	461	0.06	0	0	0.00282826973520911
pools_5k_4efef7e	pools_5k	aac71434.1	aac71590.1	411	0.05	0	0	-0.0019704840965895642
pools_5k_4efef7e	pools_5k	aac71434.1	aac71616.1	472	0.06	0	0	0.0017224703316862933
pools_5k_4efef7e	pools_5k	aac71434.1	aac71650.2	920	0.1	0	0	0.0043518511626176315
pools_5k_4efef7e	pools_5k	aac71434.1	aac72454.1	621	0.07	0	193	-0.002148571549485459
pools_5k_4efef7e	pools_5k	aac71434.1	aac72490.1	760	0.084	0	0	0.00035171627142502326
pools_5k_4efef7e	pools_5k	aac71506.1	aac71548.1	401	0.05600000000000001	0	0	0.005107090044614598
pools_5k_4efef7e	pools_5k	aac71506.1	aac71562.1	270	0.04	0	0	0.004710745203974777
pools_5k_4efef7e	pools_5k	aac71506.1	aac71590.1	220	0.03	0	0	0.0016554913915250297
pools_5k_4efef7e	pools_5k	aac71506.1	aac71616.1	281	0.04	0	0	0.0032717628555292352
pools_5k_4efef7e	pools_5k	aac71506.1	aac71650.2	729	0.088	0	0	0.006818634878964863
pools_5k_4efef7e	pools_5k	aac71506.1	aac72454.1	430	0.052000000000000005	0	0	-0.0019823556883425547
pools_5k_4efef7e	pools_5k	aac71506.1	aac72490.1	569	0.07	0	0	0.002481103802465287
pools_5k_4efef7e	pools_5k	aac71548.1	aac71562.1	407	0.05	0	0	-0.001541045001243177
pools_5k_4efef7e	pools_5k	aac71548.1	aac71590.1	357	0.05	0	0	0.004016374161693079
pools_5k_4efef7e	pools_5k	aac71548.1	aac71616.1	418	0.17600000000000002	0	0	0.12328299566319258
pools_5k_4efef7e	pools_5k	aac71548.1	aac71650.2	866	0.09	0	0	-0.001724233591301999
pools_5k_4efef7e	pools_5k	aac71548.1	aac72454.1	567	0.07	0	0	0.0026633078162782015
pools_5k_4efef7e	pools_5k	aac71548.1	aac72490.1	706	0.08	0	0	0.0006830077483146735
pools_5k_4efef7e	pools_5k	aac71562.1	aac71590.1	226	0.03	0	0	0.0007831015732768648
pools_5k_4efef7e	pools_5k	aac71562.1	aac71616.1	287	0.04	0	0	0.002498726209889786
pools_5k_4efef7e	pools_5k	aac71562.1	aac71650.2	735	0.08	0	156	-0.001662867642289595
pools_5k_4efef7e	pools_5k	aac71562.1	aac72454.1	436	0.052000000000000005	0	0	-0.0026084097709631188
pools_5k_4efef7e	pools_5k	aac71562.1	aac72490.1	575	0.07	0	0	0.0019364046831027298
pools_5k_4efef7e	pools_5k	aac71590.1	aac71616.1	237	0.03	0	0	-0.0007867181448477228
pools_5k_4efef7e	pools_5k	aac71590.1	aac71650.2	685	0.08	225	292	0.0024119681452659386
pools_5k_4efef7e	pools_5k	aac71590.1	aac72454.1	386	0.05	0	736	0.0007489668140362032
pools_5k_4efef7e	pools_5k	aac71590.1	aac72490.1	525	0.062	0	193	-0.0014333622383445044
pools_5k_4efef7e	pools_5k	aac71616.1	aac71650.2	746	0.08	0	0	-0.002540545399847785
pools_5k_4efef7e	pools_5k	aac71616.1	aac72454.1	447	0.06	0	0	0.004254911585591159
pools_5k_4efef7e	pools_5k	aac71616.1	aac72490.1	586	0.07	0	0	0.0009451200122527481
pools_5k_4efef7e	pools_5k	aac71650.2	aac72454.1	895	0.098	0	361	0.004153743904835694
pools_5k_4efef7e	pools_5k	aac71650.2	aac72490.1	1034	0.12	0	504	0.016429674376755993
pools_5k_4efef7e	pools_5k	aac72454.1	aac72490.1	735	0.082	0	533	0.00033713235771040684
pools_5k_5006dd3	pools_5k	aac71274.1	aac71281.1	305	0.04	0	774	0.00022688068313122395
pools_5k_5006dd3	pools_5k	aac71274.1	aac71304.1	560	0.07	0	426	0.003303565970102354
pools_5k_5006dd3	pools_5k	aac71274.1	aac71306.1	333	0.088	0	0	0.04482225579084603
pools_5k_5006dd3	pools_5k	aac71274.1	aac71354.1	582	0.07	0	0	0.0013045018691355131
pools_5k_5006dd3	pools_5k	aac71274.1	aac71391.1	248	0.042	0	0	0.00967948907861526
pools_5k_5006dd3	pools_5k	aac71274.1	aac71415.1	237	0.062	0	0	0.031213281855152278
pools_5k_5006dd3	pools_5k	aac71274.1	aac71420.1	300	0.04	0	0	0.0008510651640847786
pools_5k_5006dd3	pools_5k	aac71274.1	aac71468.1	396	0.054000000000000006	0	271	0.00365091598801609
pools_5k_5006dd3	pools_5k	aac71274.1	aac71550.1	473	0.066	0	0	0.007622585142112351
pools_5k_5006dd3	pools_5k	aac71274.1	aac71603.1	282	0.04	0	0	0.0031423543220751096
pools_5k_5006dd3	pools_5k	aac71274.1	aac71606.1	790	0.10600000000000001	0	0	0.02001184111392762
pools_5k_5006dd3	pools_5k	aac71274.1	aac71641.1	1214	0.12	0	0	0.004763185072888143
pools_5k_5006dd3	pools_5k	aac71274.1	aac71647.1	739	0.08600000000000001	0	0	0.004017221786683317
pools_5k_5006dd3	pools_5k	aac71274.1	aac72489.1	462	0.062	0	0	0.004727201157323543
pools_5k_5006dd3	pools_5k	aac71274.1	aac72490.1	615	0.082	0	0	0.010375463380187952
pools_5k_5006dd3	pools_5k	aac71281.1	aac71304.1	509	0.094	0	0	0.0320945191991725
pools_5k_5006dd3	pools_5k	aac71281.1	aac71306.1	282	0.04	0	0	0.0031423543220751096
pools_5k_5006dd3	pools_5k	aac71281.1	aac71354.1	531	0.064	0	0	-3.0339514564547976e-07
pools_5k_5006dd3	pools_5k	aac71281.1	aac71391.1	197	0.03	0	0	0.005115220445306136
pools_5k_5006dd3	pools_5k	aac71281.1	aac71415.1	186	0.03	0	0	0.006841277048155549
pools_5k_5006dd3	pools_5k	aac71281.1	aac71420.1	249	0.032	0	0	-0.0004582442258427716
pools_5k_5006dd3	pools_5k	aac71281.1	aac71468.1	345	0.044000000000000004	0	0	-0.0005928872779792857
pools_5k_5006dd3	pools_5k	aac71281.1	aac71550.1	422	0.05	0	0	-0.003140782448010443
pools_5k_5006dd3	pools_5k	aac71281.1	aac71603.1	231	0.03	0	0	6.491820318170471e-05
pools_5k_5006dd3	pools_5k	aac71281.1	aac71606.1	739	0.08	0	0	-0.0019827782133166882
pools_5k_5006dd3	pools_5k	aac71281.1	aac71641.1	1163	0.14600000000000002	0	0	0.0339753476773465
pools_5k_5006dd3	pools_5k	aac71281.1	aac71647.1	688	0.08	0	0	0.002163366964560126
pools_5k_5006dd3	pools_5k	aac71281.1	aac72489.1	411	0.05399999999999999	0	0	0.0020295159034104254
pools_5k_5006dd3	pools_5k	aac71281.1	aac72490.1	564	0.07	0	0	0.0029372174302684795
pools_5k_5006dd3	pools_5k	aac71304.1	aac71306.1	537	0.068	0	682	0.003435949558992041
pools_5k_5006dd3	pools_5k	aac71304.1	aac71354.1	786	0.09	0	0	0.004321226058556865
pools_5k_5006dd3	pools_5k	aac71304.1	aac71391.1	452	0.06	0	0	0.0037428658195829273
pools_5k_5006dd3	pools_5k	aac71304.1	aac71415.1	441	0.057999999999999996	0	0	0.002873161674663921
pools_5k_5006dd3	pools_5k	aac71304.1	aac71420.1	504	0.06	0	0	-0.00142310718441635
pools_5k_5006dd3	pools_5k	aac71304.1	aac71468.1	600	0.07	0	203	-0.00030315477227987886
pools_5k_5006dd3	pools_5k	aac71304.1	aac71550.1	677	0.08	0	0	0.003077578773228326
pools_5k_5006dd3	pools_5k	aac71304.1	aac71603.1	486	0.062	0	0	0.0023335612509091663
pools_5k_5006dd3	pools_5k	aac71304.1	aac71606.1	994	0.1	0	206	-0.0008428298892370067
pools_5k_5006dd3	pools_5k	aac71304.1	aac71641.1	1418	0.168	0	0	0.04054431553369947
pools_5k_5006dd3	pools_5k	aac71304.1	aac71647.1	943	0.1	0	0	0.002715612596052769
pools_5k_5006dd3	pools_5k	aac71304.1	aac72489.1	666	0.078	0	0	0.001999248371870044
pools_5k_5006dd3	pools_5k	aac71304.1	aac72490.1	819	0.09	0	0	0.0017918330356827689
pools_5k_5006dd3	pools_5k	aac71306.1	aac71354.1	559	0.07	0	0	0.0033953573591126024
pools_5k_5006dd3	pools_5k	aac71306.1	aac71391.1	225	0.042	999	999	0.012927688470362984
pools_5k_5006dd3	pools_5k	aac71306.1	aac71415.1	214	0.168	999	999	0.14053986078452813
pools_5k_5006dd3	pools_5k	aac71306.1	aac71420.1	277	0.04	0	0	0.0037917141014458186
pools_5k_5006dd3	pools_5k	aac71306.1	aac71468.1	373	0.055999999999999994	0	0	0.0081979232673028
pools_5k_5006dd3	pools_5k	aac71306.1	aac71550.1	450	0.068	0	0	0.01194734257038356
pools_5k_5006dd3	pools_5k	aac71306.1	aac71603.1	259	0.041999999999999996	0	0	0.008179351100548626
pools_5k_5006dd3	pools_5k	aac71306.1	aac71606.1	767	0.098	0	0	0.013801673319714297
pools_5k_5006dd3	pools_5k	aac71306.1	aac71641.1	1191	0.118	0	0	0.004203283587745937
pools_5k_5006dd3	pools_5k	aac71306.1	aac71647.1	716	0.084	0	0	0.003868735135108936
pools_5k_5006dd3	pools_5k	aac71306.1	aac72489.1	439	0.08	0	0	0.025080178613161905
pools_5k_5006dd3	pools_5k	aac71306.1	aac72490.1	592	0.084	0	0	0.0144083392345912
pools_5k_5006dd3	pools_5k	aac71354.1	aac71391.1	474	0.06	0	0	0.0015228054837304328
pools_5k_5006dd3	pools_5k	aac71354.1	aac71415.1	463	0.06	0	0	0.0026262419019546096
pools_5k_5006dd3	pools_5k	aac71354.1	aac71420.1	526	0.07200000000000001	0	0	0.008471923444447
pools_5k_5006dd3	pools_5k	aac71354.1	aac71468.1	622	0.07	0	0	-0.002235664180894492
pools_5k_5006dd3	pools_5k	aac71354.1	aac71550.1	699	0.08	0	0	0.0012564347867533437
pools_5k_5006dd3	pools_5k	aac71354.1	aac71603.1	508	0.064	0	0	0.002190803729815463
pools_5k_5006dd3	pools_5k	aac71354.1	aac71606.1	1016	0.10600000000000001	0	0	0.0036503961804564278
pools_5k_5006dd3	pools_5k	aac71354.1	aac71641.1	1440	0.14800000000000002	0	0	0.019280709395015527
pools_5k_5006dd3	pools_5k	aac71354.1	aac71647.1	965	0.122	0	0	0.023169085066959666
pools_5k_5006dd3	pools_5k	aac71354.1	aac72489.1	688	0.082	0	0	0.004163366964560128
pools_5k_5006dd3	pools_5k	aac71354.1	aac72490.1	841	0.10400000000000001	0	0	0.01413379261373185
pools_5k_5006dd3	pools_5k	aac71391.1	aac71415.1	129	0.026000000000000002	0	531	0.012743582237619872
pools_5k_5006dd3	pools_5k	aac71391.1	aac71420.1	192	0.03	0	0	0.005893653223189951
pools_5k_5006dd3	pools_5k	aac71391.1	aac71468.1	288	0.044000000000000004	0	0	0.006370675148228984
pools_5k_5006dd3	pools_5k	aac71391.1	aac71550.1	365	0.10200000000000001	0	0	0.055102166208404454
pools_5k_5006dd3	pools_5k	aac71391.1	aac71603.1	174	0.03	0	0	0.008783536668049263
pools_5k_5006dd3	pools_5k	aac71391.1	aac71606.1	682	0.096	0	0	0.018661114306773544
pools_5k_5006dd3	pools_5k	aac71391.1	aac71641.1	1106	0.11000000000000001	0	0	0.0016499370658012436
pools_5k_5006dd3	pools_5k	aac71391.1	aac71647.1	631	0.078	293	338	0.004983631258384594
pools_5k_5006dd3	pools_5k	aac71391.1	aac72489.1	354	0.05	0	0	0.0043618394068061644
pools_5k_5006dd3	pools_5k	aac71391.1	aac72490.1	507	0.07	0	0	0.008287183075427043
pools_5k_5006dd3	pools_5k	aac71415.1	aac71420.1	181	0.03	0	0	0.007642704087320089
pools_5k_5006dd3	pools_5k	aac71415.1	aac71468.1	277	0.05	0	0	0.01379171410144582
pools_5k_5006dd3	pools_5k	aac71415.1	aac71550.1	354	0.054000000000000006	0	0	0.008361839406806168
pools_5k_5006dd3	pools_5k	aac71415.1	aac71603.1	163	0.032	0	0	0.012623683754572734
pools_5k_5006dd3	pools_5k	aac71415.1	aac71606.1	671	0.092	0	0	0.015579371453008306
pools_5k_5006dd3	pools_5k	aac71415.1	aac71641.1	1095	0.11199999999999999	0	0	0.004369884787159578
pools_5k_5006dd3	pools_5k	aac71415.1	aac71647.1	620	0.078	0	0	0.005938591233090512
pools_5k_5006dd3	pools_5k	aac71415.1	aac72489.1	343	0.054000000000000006	0	0	0.009641240625907613
pools_5k_5006dd3	pools_5k	aac71415.1	aac72490.1	496	0.07400000000000001	0	229	0.013353694937281918
pools_5k_5006dd3	pools_5k	aac71420.1	aac71468.1	340	0.04	0	0	-0.004006283909281462
pools_5k_5006dd3	pools_5k	aac71420.1	aac71550.1	417	0.05	0	0	-0.0026107433653997925
pools_5k_5006dd3	pools_5k	aac71420.1	aac71603.1	226	0.03	0	0	0.0007831015732768648
pools_5k_5006dd3	pools_5k	aac71420.1	aac71606.1	734	0.08	0	0	-0.001582754075269574
pools_5k_5006dd3	pools_5k	aac71420.1	aac71641.1	1158	0.184	0	0	0.07229402387577347
pools_5k_5006dd3	pools_5k	aac71420.1	aac71647.1	683	0.08	0	0	0.002578004811446058
pools_5k_5006dd3	pools_5k	aac71420.1	aac72489.1	406	0.05	0	0	-0.0014333559003512353
pools_5k_5006dd3	pools_5k	aac71420.1	aac72490.1	559	0.07	0	0	0.0033953573591126024
pools_5k_5006dd3	pools_5k	aac71468.1	aac71550.1	513	0.07400000000000001	0	0	0.011710323661184033
pools_5k_5006dd3	pools_5k	aac71468.1	aac71603.1	322	0.042	0	0	0.00014204413711686042
pools_5k_5006dd3	pools_5k	aac71468.1	aac71606.1	830	0.09	0	0	0.0009600659805303058
pools_5k_5006dd3	pools_5k	aac71468.1	aac71641.1	1254	0.12	0	0	0.002290785744944318
pools_5k_5006dd3	pools_5k	aac71468.1	aac71647.1	779	0.09	0	0	0.004864550067918874
pools_5k_5006dd3	pools_5k	aac71468.1	aac72489.1	502	0.06	0	0	-0.0012294881002529456
pools_5k_5006dd3	pools_5k	aac71468.1	aac72490.1	655	0.08	0	0	0.004928561307389945
pools_5k_5006dd3	pools_5k	aac71550.1	aac71603.1	399	0.05	0	0	-0.0006757887291282821
pools_5k_5006dd3	pools_5k	aac71550.1	aac71606.1	907	0.10200000000000001	0	0	0.007285736956216066
pools_5k_5006dd3	pools_5k	aac71550.1	aac71641.1	1331	0.12	0	0	-0.002359991904979347
pools_5k_5006dd3	pools_5k	aac71550.1	aac71647.1	856	0.096	0	0	0.005015716109445623
pools_5k_5006dd3	pools_5k	aac71550.1	aac72489.1	579	0.07	0	0	0.0015748494258681356
pools_5k_5006dd3	pools_5k	aac71550.1	aac72490.1	732	0.10200000000000001	0	0	0.02057763694618718
pools_5k_5006dd3	pools_5k	aac71603.1	aac71606.1	716	0.08	0	468	-0.00013126486489106748
pools_5k_5006dd3	pools_5k	aac71603.1	aac71641.1	1140	0.11199999999999999	0	0	0.0014469932338335156
pools_5k_5006dd3	pools_5k	aac71603.1	aac71647.1	665	0.124	0	0	0.048083412677462384
pools_5k_5006dd3	pools_5k	aac71603.1	aac72489.1	388	0.05	0	0	0.0005282289583018601
pools_5k_5006dd3	pools_5k	aac71603.1	aac72490.1	541	0.07	0	0	0.005061866276769564
pools_5k_5006dd3	pools_5k	aac71606.1	aac71641.1	1648	0.15200000000000002	0	0	0.011780960640051075
pools_5k_5006dd3	pools_5k	aac71606.1	aac71647.1	1173	0.118	0	0	0.00534004378334782
pools_5k_5006dd3	pools_5k	aac71606.1	aac72489.1	896	0.096	0	0	0.0020811886009080016
pools_5k_5006dd3	pools_5k	aac71606.1	aac72490.1	1049	0.11000000000000001	0	505	0.00542049961468663
pools_5k_5006dd3	pools_5k	aac71641.1	aac71647.1	1597	0.14	0	355	0.002530077350689719
pools_5k_5006dd3	pools_5k	aac71641.1	aac72489.1	1320	0.122	0	0	0.0002960109019289614
pools_5k_5006dd3	pools_5k	aac71641.1	aac72490.1	1473	0.132	0	0	0.0014032627378142148
pools_5k_5006dd3	pools_5k	aac71647.1	aac72489.1	845	0.1	0	0	0.009834670546602753
pools_5k_5006dd3	pools_5k	aac71647.1	aac72490.1	998	0.11000000000000001	0	0	0.008881980214287571
pools_5k_5006dd3	pools_5k	aac72489.1	aac72490.1	721	0.122	0	595	0.041463731222158684
pools_5k_51e2da7	pools_5k	aac71249.1	aac71263.1	641	0.07200000000000001	0	0	-0.0018773163844050672
pools_5k_51e2da7	pools_5k	aac71249.1	aac71268.1	388	0.05	0	0	0.0005282289583018601
pools_5k_51e2da7	pools_5k	aac71249.1	aac71276.1	403	0.05	0	0	-0.0011094904039645886
pools_5k_51e2da7	pools_5k	aac71249.1	aac71306.1	413	0.05	0	0	-0.002184419988137204
pools_5k_51e2da7	pools_5k	aac71249.1	aac71327.2	645	0.09	0	0	0.01578018645618011
pools_5k_51e2da7	pools_5k	aac71249.1	aac71375.1	526	0.06	0	0	-0.0035280765555530114
pools_5k_51e2da7	pools_5k	aac71249.1	aac71391.1	328	0.04	0	0	-0.00258058611604816
pools_5k_51e2da7	pools_5k	aac71249.1	aac71415.1	317	0.04	0	0	-0.0012506047371642279
pools_5k_51e2da7	pools_5k	aac71249.1	aac71416.1	382	0.05	0	0	0.0011921648178295496
pools_5k_51e2da7	pools_5k	aac71249.1	aac71418.1	859	0.094	511	516	0.0027932794827300322
pools_5k_51e2da7	pools_5k	aac71249.1	aac71434.1	581	0.07	0	0	0.0013945401355258957
pools_5k_51e2da7	pools_5k	aac71249.1	aac71455.1	362	0.05	0	0	0.003443808727431455
pools_5k_51e2da7	pools_5k	aac71249.1	aac71461.2	608	0.07	0	0	-0.0010099210871478137
pools_5k_51e2da7	pools_5k	aac71249.1	aac71540.1	538	0.08	0	0	0.01534229848623267
pools_5k_51e2da7	pools_5k	aac71249.1	aac71577.1	424	0.05	0	0	-0.0033519183360402605
pools_5k_51e2da7	pools_5k	aac71249.1	aac71616.1	407	0.078	0	0	0.02645895499875682
pools_5k_51e2da7	pools_5k	aac71249.1	aac71647.1	819	0.09	0	0	0.0017918330356827689
pools_5k_51e2da7	pools_5k	aac71249.1	aac72449.1	429	0.05	0	0	-0.003877589671310966
pools_5k_51e2da7	pools_5k	aac71249.1	aac72471.1	652	0.07	0	0	-0.004816637950465136
pools_5k_51e2da7	pools_5k	aac71263.1	aac71268.1	513	0.074	0	0	0.011710323661184019
pools_5k_51e2da7	pools_5k	aac71263.1	aac71276.1	528	0.07	0	445	0.006282764523745987
pools_5k_51e2da7	pools_5k	aac71263.1	aac71306.1	538	0.07	0	0	0.0053422984862326744
pools_5k_51e2da7	pools_5k	aac71263.1	aac71327.2	770	0.08600000000000001	0	405	0.0015667092426177587
pools_5k_51e2da7	pools_5k	aac71263.1	aac71375.1	651	0.08	225	224	0.005268425846796709
pools_5k_51e2da7	pools_5k	aac71263.1	aac71391.1	453	0.06	0	0	0.0036407970878683804
pools_5k_51e2da7	pools_5k	aac71263.1	aac71415.1	442	0.06	0	0	0.004769829240623094
pools_5k_51e2da7	pools_5k	aac71263.1	aac71416.1	507	0.06	0	0	-0.0017128169245729657
pools_5k_51e2da7	pools_5k	aac71263.1	aac71418.1	984	0.1	190	215	-0.0001524228899336677
pools_5k_51e2da7	pools_5k	aac71263.1	aac71434.1	706	0.08	101	160	0.0006830077483146735
pools_5k_51e2da7	pools_5k	aac71263.1	aac71455.1	487	0.06	0	0	0.0002351237501369563
pools_5k_51e2da7	pools_5k	aac71263.1	aac71461.2	733	0.08	0	178	-0.0015025859163620425
pools_5k_51e2da7	pools_5k	aac71263.1	aac71540.1	663	0.08	0	163	0.00425193134748568
pools_5k_51e2da7	pools_5k	aac71263.1	aac71577.1	549	0.07	0	0	0.004317825728605729
pools_5k_51e2da7	pools_5k	aac71263.1	aac71616.1	532	0.064	0	0	-9.448158903167803e-05
pools_5k_51e2da7	pools_5k	aac71263.1	aac71647.1	944	0.10200000000000001	0	0	0.0046449269866022935
pools_5k_51e2da7	pools_5k	aac71263.1	aac72449.1	554	0.07	0	0	0.003855550837114141
pools_5k_51e2da7	pools_5k	aac71263.1	aac72471.1	777	0.09	0	211	0.005020233440325442
pools_5k_51e2da7	pools_5k	aac71268.1	aac71276.1	275	0.04	0	0	0.00405309756661517
pools_5k_51e2da7	pools_5k	aac71268.1	aac71306.1	285	0.04	0	0	0.0027554993467220693
pools_5k_51e2da7	pools_5k	aac71268.1	aac71327.2	517	0.06	0	0	-0.002672376935523399
pools_5k_51e2da7	pools_5k	aac71268.1	aac71375.1	398	0.05	0	0	-0.0005670240541368748
pools_5k_51e2da7	pools_5k	aac71268.1	aac71391.1	200	0.03	0	0	0.004652896866792572
pools_5k_51e2da7	pools_5k	aac71268.1	aac71415.1	189	0.03	0	0	0.006365584840837532
pools_5k_51e2da7	pools_5k	aac71268.1	aac71416.1	254	0.036000000000000004	0	0	0.0028572008200335175
pools_5k_51e2da7	pools_5k	aac71268.1	aac71418.1	731	0.09000000000000001	0	0	0.008657914624514082
pools_5k_51e2da7	pools_5k	aac71268.1	aac71434.1	453	0.06	0	0	0.0036407970878683804
pools_5k_51e2da7	pools_5k	aac71268.1	aac71455.1	234	0.03	0	0	-0.00036226481473718153
pools_5k_51e2da7	pools_5k	aac71268.1	aac71461.2	480	0.06	0	0	0.0009263251187628385
pools_5k_51e2da7	pools_5k	aac71268.1	aac71540.1	410	0.05	0	0	-0.001863320953329528
pools_5k_51e2da7	pools_5k	aac71268.1	aac71577.1	296	0.04	0	0	0.0013541674011169
pools_5k_51e2da7	pools_5k	aac71268.1	aac71616.1	279	0.04	0	0	0.0035312725678640702
pools_5k_51e2da7	pools_5k	aac71268.1	aac71647.1	691	0.08	0	0	0.0019153072039618108
pools_5k_51e2da7	pools_5k	aac71268.1	aac72449.1	301	0.04	0	0	0.0007258145522671608
pools_5k_51e2da7	pools_5k	aac71268.1	aac72471.1	524	0.064	0	0	0.0006614423260118407
pools_5k_51e2da7	pools_5k	aac71276.1	aac71306.1	300	0.042	987	988	0.0028510651640847803
pools_5k_51e2da7	pools_5k	aac71276.1	aac71327.2	532	0.064	0	0	-9.448158903167803e-05
pools_5k_51e2da7	pools_5k	aac71276.1	aac71375.1	413	0.06	987	992	0.007815580011862791
pools_5k_51e2da7	pools_5k	aac71276.1	aac71391.1	215	0.036	0	0	0.008391612870720051
pools_5k_51e2da7	pools_5k	aac71276.1	aac71415.1	204	0.032	987	988	0.006041826009265054
pools_5k_51e2da7	pools_5k	aac71276.1	aac71416.1	269	0.04	987	994	0.004843003446050688
pools_5k_51e2da7	pools_5k	aac71276.1	aac71418.1	746	0.092	193	256	0.009459454600152212
pools_5k_51e2da7	pools_5k	aac71276.1	aac71434.1	468	0.06	0	0	0.002123073139767187
pools_5k_51e2da7	pools_5k	aac71276.1	aac71455.1	249	0.04	987	992	0.007541755774157229
pools_5k_51e2da7	pools_5k	aac71276.1	aac71461.2	495	0.06	0	357	-0.000548765642517754
pools_5k_51e2da7	pools_5k	aac71276.1	aac71540.1	425	0.05	0	0	-0.003457299543850101
pools_5k_51e2da7	pools_5k	aac71276.1	aac71577.1	311	0.044000000000000004	0	0	0.003484574656546592
pools_5k_51e2da7	pools_5k	aac71276.1	aac71616.1	294	0.04	0	0	0.0016069932972872583
pools_5k_51e2da7	pools_5k	aac71276.1	aac71647.1	706	0.088	0	0	0.008683007748314667
pools_5k_51e2da7	pools_5k	aac71276.1	aac72449.1	316	0.04	0	0	-0.0011285610774999719
pools_5k_51e2da7	pools_5k	aac71276.1	aac72471.1	539	0.07200000000000001	886	935	0.007248734409417007
pools_5k_51e2da7	pools_5k	aac71306.1	aac71327.2	542	0.062	0	0	-0.003031438259693528
pools_5k_51e2da7	pools_5k	aac71306.1	aac71375.1	423	0.06	999	999	0.006753587215507353
pools_5k_51e2da7	pools_5k	aac71306.1	aac71391.1	225	0.034	999	999	0.004927688470362984
pools_5k_51e2da7	pools_5k	aac71306.1	aac71415.1	214	0.036000000000000004	999	999	0.00853986078452812
pools_5k_51e2da7	pools_5k	aac71306.1	aac71416.1	279	0.054000000000000006	999	999	0.017531272567864076
pools_5k_51e2da7	pools_5k	aac71306.1	aac71418.1	756	0.08399999999999999	652	666	0.000667164222064448
pools_5k_51e2da7	pools_5k	aac71306.1	aac71434.1	478	0.06	0	0	0.001124735512705366
pools_5k_51e2da7	pools_5k	aac71306.1	aac71455.1	259	0.048	999	999	0.014179351100548632
pools_5k_51e2da7	pools_5k	aac71306.1	aac71461.2	505	0.06	0	0	-0.0015197726644310683
pools_5k_51e2da7	pools_5k	aac71306.1	aac71540.1	435	0.05	885	934	-0.00450436795215263
pools_5k_51e2da7	pools_5k	aac71306.1	aac71577.1	321	0.044	0	0	0.0022631350592660082
pools_5k_51e2da7	pools_5k	aac71306.1	aac71616.1	304	0.04	0	0	0.000351305910127421
pools_5k_51e2da7	pools_5k	aac71306.1	aac71647.1	716	0.082	0	0	0.0018687351351089343
pools_5k_51e2da7	pools_5k	aac71306.1	aac72449.1	326	0.04	0	0	-0.002340449397981441
pools_5k_51e2da7	pools_5k	aac71306.1	aac72471.1	549	0.07	999	999	0.004317825728605729
pools_5k_51e2da7	pools_5k	aac71327.2	aac71375.1	655	0.07400000000000001	0	0	-0.0010714386926100467
pools_5k_51e2da7	pools_5k	aac71327.2	aac71391.1	457	0.06	0	0	0.0032336444191705116
pools_5k_51e2da7	pools_5k	aac71327.2	aac71415.1	446	0.06	0	0	0.004357663821338287
pools_5k_51e2da7	pools_5k	aac71327.2	aac71416.1	511	0.06	0	0	-0.002097766532953585
pools_5k_51e2da7	pools_5k	aac71327.2	aac71418.1	988	0.1	0	0	-0.0004290047551198384
pools_5k_51e2da7	pools_5k	aac71327.2	aac71434.1	710	0.08	0	0	0.00035661106311554724
pools_5k_51e2da7	pools_5k	aac71327.2	aac71455.1	491	0.06	0	0	-0.00015761921416151958
pools_5k_51e2da7	pools_5k	aac71327.2	aac71461.2	737	0.08	0	274	-0.0018229314457857554
pools_5k_51e2da7	pools_5k	aac71327.2	aac71540.1	667	0.09	0	0	0.013915147229010272
pools_5k_51e2da7	pools_5k	aac71327.2	aac71577.1	553	0.07	0	0	0.003947838399610132
pools_5k_51e2da7	pools_5k	aac71327.2	aac71616.1	536	0.126	0	0	0.06152968787081399
pools_5k_51e2da7	pools_5k	aac71327.2	aac71647.1	948	0.1	0	0	0.0023625582506939524
pools_5k_51e2da7	pools_5k	aac71327.2	aac72449.1	558	0.07200000000000001	339	387	0.005487230888117589
pools_5k_51e2da7	pools_5k	aac71327.2	aac72471.1	781	0.08199999999999999	0	0	-0.0032909335821468266
pools_5k_51e2da7	pools_5k	aac71375.1	aac71391.1	338	0.05	999	999	0.006229564288947179
pools_5k_51e2da7	pools_5k	aac71375.1	aac71415.1	327	0.054000000000000006	999	999	0.011539390447442718
pools_5k_51e2da7	pools_5k	aac71375.1	aac71416.1	392	0.055999999999999994	999	999	0.0060884534296653525
